zipcode,population,country
78884,949,USA
78885,129,USA
78886,463,USA
78931,231,USA
78932,897,USA
78933,1531,USA
78934,6770,USA
78935,922,USA
78938,289,USA
78940,1974,USA
78941,3006,USA
78942,8973,USA
78943,439,USA
78944,532,USA
78945,10483,USA
78946,1093,USA
78947,4828,USA
78948,912,USA
78949,529,USA
78950,2151,USA
78951,78,USA
78953,1350,USA
78954,1144,USA
78956,5161,USA
78957,10214,USA
78959,1723,USA
78962,4617,USA
78963,988,USA
79001,218,USA
79002,26,USA
79003,166,USA
79005,1693,USA
79007,13819,USA
79008,0,USA
79009,1931,USA
79010,506,USA
79011,253,USA
79012,22,USA
79013,2995,USA
79014,3281,USA
79015,21710,USA
79016,668,USA
79018,508,USA
79019,1713,USA
79021,80,USA
79022,10835,USA
79024,388,USA
79025,73,USA
79027,4899,USA
79029,16230,USA
79031,1188,USA
79032,125,USA
79033,97,USA
79034,521,USA
79035,5266,USA
79036,4643,USA
79039,772,USA
79040,1685,USA
79041,2880,USA
79042,1190,USA
79043,1278,USA
79044,517,USA
79045,18621,USA
79046,451,USA
79051,22,USA
79052,1102,USA
79053,92,USA
79054,505,USA
79056,93,USA
79057,966,USA
79058,51,USA
79059,764,USA
79061,275,USA
79062,227,USA
79063,667,USA
79064,2456,USA
79065,19750,USA
79066,5,USA
79068,3054,USA
79070,9671,USA
79072,25590,USA
79073,4,USA
79078,333,USA
79079,2461,USA
79080,528,USA
79081,3742,USA
79082,342,USA
79083,2321,USA
79084,2236,USA
79085,34,USA
79086,2122,USA
79087,720,USA
79088,5331,USA
79091,117,USA
79092,1121,USA
79093,70,USA
79094,25,USA
79095,2293,USA
79096,2033,USA
79097,1093,USA
79098,526,USA
79101,2307,USA
79102,9252,USA
79103,10532,USA
79104,7166,USA
79106,27692,USA
79107,37480,USA
79108,12117,USA
79109,42509,USA
79110,18285,USA
79111,1612,USA
79118,27608,USA
79119,21147,USA
79121,6601,USA
79124,11585,USA
79201,6702,USA
79220,115,USA
79223,17,USA
79225,774,USA
79226,2858,USA
79227,1143,USA
79229,361,USA
79230,149,USA
79231,40,USA
79233,146,USA
79234,96,USA
79235,3296,USA
79236,202,USA
79237,405,USA
79239,103,USA
79240,62,USA
79241,2014,USA
79243,81,USA
79244,649,USA
79245,2192,USA
79247,54,USA
79248,1367,USA
79250,1281,USA
79251,59,USA
79252,2847,USA
79255,477,USA
79256,287,USA
79257,948,USA
79258,20,USA
79259,48,USA
79261,384,USA
79311,3479,USA
79312,934,USA
79313,1394,USA
79314,61,USA
79316,10619,USA
79322,1720,USA
79323,6541,USA
79324,50,USA
79325,2283,USA
79326,22,USA
79329,3214,USA
79330,169,USA
79331,11825,USA
79336,15953,USA
79339,6744,USA
79342,322,USA
79343,1325,USA
79344,2,USA
79345,857,USA
79346,2095,USA
79347,7169,USA
79350,341,USA
79351,1061,USA
79353,38,USA
79355,1867,USA
79356,5695,USA
79357,1972,USA
79358,1335,USA
79359,2800,USA
79360,17803,USA
79363,6259,USA
79364,7985,USA
79366,1189,USA
79367,594,USA
79369,83,USA
79370,1417,USA
79371,1331,USA
79372,1247,USA
79373,3068,USA
79376,64,USA
79377,276,USA
79378,241,USA
79379,448,USA
79380,119,USA
79381,1297,USA
79382,8449,USA
79383,75,USA
79401,8775,USA
79402,0,USA
79403,15604,USA
79404,9956,USA
79406,6848,USA
79407,23208,USA
79410,8615,USA
79411,7297,USA
79412,14834,USA
79413,20962,USA
79414,17537,USA
79415,17499,USA
79416,36251,USA
79423,42311,USA
79424,53479,USA
79501,3594,USA
79502,1087,USA
79503,224,USA
79504,2980,USA
79505,223,USA
79506,653,USA
79508,1256,USA
79510,7985,USA
79511,1182,USA
79512,7974,USA
79517,212,USA
79518,107,USA
79519,70,USA
79520,2169,USA
79521,3672,USA
79525,2902,USA
79526,1071,USA
79527,360,USA
79528,595,USA
79529,1272,USA
79530,587,USA
79532,796,USA
79533,417,USA
79534,208,USA
79535,165,USA
79536,5133,USA
79537,69,USA
79538,243,USA
79539,151,USA
79540,101,USA
79541,943,USA
79543,1005,USA
79544,434,USA
79545,1772,USA
79546,1798,USA
79547,666,USA
79548,165,USA
79549,15456,USA
79553,3202,USA
79556,12644,USA
79560,143,USA
79561,674,USA
79562,5264,USA
79563,1152,USA
79565,252,USA
79566,245,USA
79567,3113,USA
79601,26515,USA
79602,25389,USA
79603,23746,USA
79605,30239,USA
79606,27818,USA
79607,2983,USA
79699,169,USA
79701,29748,USA
79703,21205,USA
79705,44138,USA
79706,31805,USA
79707,37632,USA
79713,592,USA
79714,18588,USA
79718,668,USA
79719,300,USA
79720,31948,USA
79721,1660,USA
79730,218,USA
79731,4496,USA
79733,225,USA
79734,1811,USA
79735,13088,USA
79738,295,USA
79739,885,USA
79741,298,USA
79742,457,USA
79743,324,USA
79744,1164,USA
79745,6857,USA
79748,103,USA
79749,379,USA
79752,2226,USA
79754,57,USA
79755,160,USA
79756,10318,USA
79758,2898,USA
79759,81,USA
79761,30187,USA
79762,40253,USA
79763,39767,USA
79764,26271,USA
79765,21163,USA
79766,9688,USA
79769,13,USA
79770,38,USA
79772,13867,USA
79776,3,USA
79777,105,USA
79778,892,USA
79780,101,USA
79781,222,USA
79782,4641,USA
79783,142,USA
79785,68,USA
79788,438,USA
79789,927,USA
79821,6416,USA
79830,7621,USA
79832,471,USA
79834,150,USA
79835,12456,USA
79836,7217,USA
79837,389,USA
79838,7895,USA
79839,1113,USA
79842,445,USA
79843,2275,USA
79845,3717,USA
79846,49,USA
79847,151,USA
79848,696,USA
79849,14310,USA
79851,1339,USA
79852,712,USA
79853,3638,USA
79854,163,USA
79855,2071,USA
79901,10027,USA
79902,20071,USA
79903,16425,USA
79904,31491,USA
79905,22483,USA
79906,5336,USA
79907,50971,USA
79908,3583,USA
79911,8023,USA
79912,78652,USA
79915,35234,USA
79916,3800,USA
79918,362,USA
79920,51,USA
79922,8133,USA
79924,58721,USA
79925,38422,USA
79927,40290,USA
79928,78971,USA
79930,24553,USA
79932,29996,USA
79934,29386,USA
79935,17534,USA
79936,105150,USA
79938,96353,USA
80002,20267,USA
80003,36258,USA
80004,36076,USA
80005,28742,USA
80007,17997,USA
80010,42303,USA
80011,54254,USA
80012,49897,USA
80013,75099,USA
80014,41711,USA
80015,71466,USA
80016,65406,USA
80017,37637,USA
80018,16106,USA
80019,3865,USA
80020,52141,USA
80021,36176,USA
80022,57432,USA
80023,25964,USA
80024,170,USA
80025,212,USA
80026,32318,USA
80027,34413,USA
80030,15885,USA
80031,37254,USA
80033,26618,USA
80045,1278,USA
80101,415,USA
80102,6520,USA
80103,2704,USA
80104,34727,USA
80105,1771,USA
80106,4547,USA
80107,13766,USA
80108,32188,USA
80109,27148,USA
80110,23279,USA
80111,32672,USA
80112,35713,USA
80113,22821,USA
80116,4716,USA
80117,2751,USA
80118,6057,USA
80120,29445,USA
80121,18176,USA
80122,32336,USA
80123,47302,USA
80124,22541,USA
80125,12482,USA
80126,44221,USA
80127,44776,USA
80128,36699,USA
80129,29703,USA
80130,27250,USA
80131,243,USA
80132,27533,USA
80133,2520,USA
80134,76369,USA
80135,4100,USA
80136,6028,USA
80137,1250,USA
80138,34337,USA
80202,19606,USA
80203,22883,USA
80204,35269,USA
80205,34967,USA
80206,26108,USA
80207,21170,USA
80209,27061,USA
80210,39394,USA
80211,37940,USA
80212,20397,USA
80214,26493,USA
80215,19908,USA
80216,15915,USA
80218,19484,USA
80219,61585,USA
80220,37233,USA
80221,42224,USA
80222,22381,USA
80223,19862,USA
80224,19199,USA
80226,33142,USA
80227,35567,USA
80228,34836,USA
80229,54153,USA
80230,9898,USA
80231,36014,USA
80232,22240,USA
80233,48050,USA
80234,29660,USA
80235,8639,USA
80236,16565,USA
80237,23108,USA
80238,28937,USA
80239,46177,USA
80241,33097,USA
80246,13265,USA
80247,29181,USA
80249,36794,USA
80260,36691,USA
80264,0,USA
80266,8,USA
80290,446,USA
80293,0,USA
80294,0,USA
80301,25944,USA
80302,27322,USA
80303,25328,USA
80304,27532,USA
80305,17283,USA
80310,8281,USA
80401,41913,USA
80403,21335,USA
80419,0,USA
80420,927,USA
80421,8179,USA
80422,4037,USA
80423,137,USA
80424,10474,USA
80425,273,USA
80426,75,USA
80427,1051,USA
80428,706,USA
80430,91,USA
80432,631,USA
80433,8209,USA
80434,56,USA
80435,8344,USA
80436,541,USA
80438,534,USA
80439,24711,USA
80440,2564,USA
80442,2537,USA
80443,4170,USA
80444,1171,USA
80446,3998,USA
80447,2020,USA
80448,204,USA
80449,1134,USA
80451,755,USA
80452,3313,USA
80453,259,USA
80454,1437,USA
80455,517,USA
80456,651,USA
80457,728,USA
80459,2454,USA
80461,7196,USA
80463,133,USA
80465,16196,USA
80466,3332,USA
80467,2302,USA
80468,341,USA
80469,318,USA
80470,3684,USA
80471,37,USA
80473,60,USA
80474,203,USA
80475,230,USA
80476,239,USA
80478,1498,USA
80479,48,USA
80480,1172,USA
80481,544,USA
80482,1755,USA
80483,576,USA
80487,18209,USA
80498,8405,USA
80501,42822,USA
80503,35863,USA
80504,60183,USA
80510,439,USA
80512,2056,USA
80513,15824,USA
80514,6350,USA
80515,845,USA
80516,34376,USA
80517,9720,USA
80520,1933,USA
80521,37451,USA
80524,39030,USA
80525,55901,USA
80526,45624,USA
80528,23660,USA
80530,5428,USA
80532,214,USA
80534,18785,USA
80535,2543,USA
80536,2023,USA
80537,43603,USA
80538,49084,USA
80540,4710,USA
80542,4841,USA
80543,8696,USA
80544,138,USA
80545,1051,USA
80546,306,USA
80547,6536,USA
80549,13530,USA
80550,38909,USA
80601,40460,USA
80602,43375,USA
80603,16078,USA
80610,3570,USA
80611,868,USA
80612,669,USA
80615,9486,USA
80620,20975,USA
80621,13343,USA
80622,121,USA
80623,999,USA
80624,968,USA
80631,52336,USA
80634,65980,USA
80640,13106,USA
80642,4139,USA
80643,3599,USA
80644,3006,USA
80645,4245,USA
80646,6,USA
80648,1261,USA
80649,397,USA
80650,1884,USA
80651,4987,USA
80652,563,USA
80653,757,USA
80654,3230,USA
80701,16101,USA
80705,985,USA
80720,2623,USA
80721,155,USA
80722,370,USA
80723,7092,USA
80726,406,USA
80727,439,USA
80728,892,USA
80729,533,USA
80731,1526,USA
80732,25,USA
80733,564,USA
80734,3087,USA
80735,467,USA
80736,619,USA
80737,1615,USA
80740,101,USA
80741,903,USA
80742,329,USA
80743,1119,USA
80744,433,USA
80745,117,USA
80746,47,USA
80747,488,USA
80749,344,USA
80750,391,USA
80751,17702,USA
80754,157,USA
80755,176,USA
80757,185,USA
80758,3784,USA
80759,4590,USA
80801,151,USA
80802,234,USA
80804,357,USA
80805,416,USA
80807,4232,USA
80808,6990,USA
80809,1525,USA
80810,1038,USA
80812,191,USA
80813,1961,USA
80814,3890,USA
80815,890,USA
80816,5794,USA
80817,31621,USA
80818,386,USA
80819,800,USA
80820,780,USA
80821,1115,USA
80822,247,USA
80823,199,USA
80824,185,USA
80825,399,USA
80826,904,USA
80827,826,USA
80828,2603,USA
80829,5343,USA
80830,238,USA
80831,32823,USA
80832,877,USA
80833,784,USA
80834,330,USA
80835,870,USA
80836,1116,USA
80840,6609,USA
80860,547,USA
80861,258,USA
80862,47,USA
80863,12738,USA
80864,1495,USA
80902,10926,USA
80903,15944,USA
80904,20986,USA
80905,17592,USA
80906,39019,USA
80907,28806,USA
80908,22811,USA
80909,37302,USA
80910,30991,USA
80911,34577,USA
80913,7384,USA
80914,696,USA
80915,22548,USA
80916,39990,USA
80917,30513,USA
80918,47453,USA
80919,28909,USA
80920,39540,USA
80921,25158,USA
80922,29392,USA
80923,31849,USA
80924,15058,USA
80925,15061,USA
80926,1517,USA
80927,7373,USA
80928,1129,USA
80929,503,USA
80930,1527,USA
80938,421,USA
80939,0,USA
80951,4588,USA
81001,31107,USA
81003,15169,USA
81004,26005,USA
81005,31327,USA
81006,11653,USA
81007,33263,USA
81008,11868,USA
81019,2022,USA
81020,890,USA
81021,27,USA
81022,1463,USA
81023,1339,USA
81024,277,USA
81025,950,USA
81027,110,USA
81029,329,USA
81030,173,USA
81033,182,USA
81036,991,USA
81039,1971,USA
81040,448,USA
81041,603,USA
81043,39,USA
81044,273,USA
81045,141,USA
81046,13,USA
81047,1577,USA
81049,202,USA
81050,9924,USA
81052,9142,USA
81054,4823,USA
81055,1489,USA
81057,355,USA
81058,844,USA
81059,125,USA
81062,2536,USA
81063,2724,USA
81064,251,USA
81067,5521,USA
81069,1944,USA
81071,303,USA
81073,1817,USA
81076,416,USA
81077,619,USA
81081,85,USA
81082,12026,USA
81084,116,USA
81087,135,USA
81089,4656,USA
81090,875,USA
81091,786,USA
81092,866,USA
81101,15657,USA
81120,2063,USA
81121,284,USA
81122,9808,USA
81123,727,USA
81124,174,USA
81125,2989,USA
81126,239,USA
81128,110,USA
81129,78,USA
81130,800,USA
81131,1510,USA
81132,2977,USA
81133,1009,USA
81136,190,USA
81137,5094,USA
81138,62,USA
81140,2154,USA
81141,1226,USA
81143,818,USA
81144,7347,USA
81146,547,USA
81147,12615,USA
81148,302,USA
81149,829,USA
81151,1527,USA
81152,1294,USA
81154,1302,USA
81155,189,USA
81201,9128,USA
81210,315,USA
81211,8224,USA
81212,31643,USA
81220,225,USA
81221,334,USA
81222,333,USA
81223,2190,USA
81224,3941,USA
81225,1074,USA
81226,8585,USA
81227,27,USA
81228,0,USA
81230,10598,USA
81232,11,USA
81233,881,USA
81235,728,USA
81236,1161,USA
81237,86,USA
81239,53,USA
81240,4366,USA
81241,132,USA
81242,1032,USA
81243,110,USA
81244,468,USA
81248,56,USA
81251,240,USA
81252,4252,USA
81253,339,USA
81301,30760,USA
81303,8027,USA
81320,380,USA
81321,14402,USA
81323,4554,USA
81324,1602,USA
81325,170,USA
81326,2545,USA
81327,588,USA
81328,4387,USA
81330,28,USA
81331,512,USA
81332,296,USA
81334,1461,USA
81335,86,USA
81401,23266,USA
81403,11987,USA
81410,1780,USA
81411,38,USA
81413,5271,USA
81415,1674,USA
81416,14304,USA
81418,1645,USA
81419,3681,USA
81422,539,USA
81423,1409,USA
81424,1014,USA
81425,5120,USA
81426,238,USA
81427,1099,USA
81428,3635,USA
81429,108,USA
81430,836,USA
81431,377,USA
81432,3061,USA
81433,652,USA
81434,158,USA
81435,5499,USA
81501,23935,USA
81503,16121,USA
81504,31150,USA
81505,11791,USA
81506,11412,USA
81507,16053,USA
81520,14042,USA
81521,16446,USA
81522,107,USA
81523,892,USA
81524,2357,USA
81525,1058,USA
81526,5216,USA
81527,2034,USA
81601,16484,USA
81610,350,USA
81611,9637,USA
81612,79,USA
81615,3083,USA
81620,10038,USA
81621,6034,USA
81623,16110,USA
81624,1196,USA
81625,12560,USA
81630,1019,USA
81631,9017,USA
81632,11343,USA
81633,17,USA
81635,7185,USA
81637,9845,USA
81638,166,USA
81639,2498,USA
81640,204,USA
81641,3772,USA
81642,87,USA
81643,751,USA
81645,1033,USA
81646,189,USA
81647,7445,USA
81648,2677,USA
81649,314,USA
81650,14336,USA
81652,5801,USA
81653,85,USA
81654,1249,USA
81655,290,USA
81656,422,USA
81657,5114,USA
82001,37528,USA
82005,539,USA
82007,21249,USA
82009,35700,USA
82050,366,USA
82051,33,USA
82052,64,USA
82053,1513,USA
82054,1132,USA
82055,284,USA
82058,42,USA
82059,212,USA
82060,420,USA
82061,51,USA
82063,122,USA
82070,20308,USA
82072,15719,USA
82073,55,USA
82081,74,USA
82082,1764,USA
82083,334,USA
82084,89,USA
82190,392,USA
82201,6395,USA
82210,329,USA
82212,441,USA
82213,591,USA
82214,1270,USA
82215,159,USA
82217,90,USA
82218,18,USA
82219,76,USA
82221,532,USA
82222,127,USA
82223,896,USA
82224,30,USA
82225,2077,USA
82227,154,USA
82229,63,USA
82240,9689,USA
82242,87,USA
82243,187,USA
82244,495,USA
82301,8539,USA
82310,35,USA
82321,676,USA
82322,68,USA
82323,146,USA
82324,231,USA
82325,871,USA
82327,738,USA
82329,318,USA
82331,2316,USA
82332,73,USA
82334,441,USA
82335,7,USA
82336,243,USA
82401,7001,USA
82410,1815,USA
82411,695,USA
82412,589,USA
82414,16087,USA
82420,912,USA
82421,447,USA
82422,88,USA
82423,201,USA
82426,2425,USA
82428,141,USA
82430,90,USA
82431,3595,USA
82432,264,USA
82433,738,USA
82434,147,USA
82435,12093,USA
82440,145,USA
82441,223,USA
82442,742,USA
82443,4501,USA
82450,170,USA
82501,18523,USA
82510,1236,USA
82512,223,USA
82513,1816,USA
82514,1539,USA
82515,550,USA
82516,393,USA
82520,12887,USA
82523,895,USA
82601,27180,USA
82604,26539,USA
82609,18845,USA
82620,177,USA
82630,21,USA
82633,9764,USA
82635,154,USA
82636,4763,USA
82637,3835,USA
82638,22,USA
82639,792,USA
82640,29,USA
82642,75,USA
82643,297,USA
82644,1861,USA
82646,47,USA
82648,35,USA
82649,1062,USA
82701,5309,USA
82710,285,USA
82711,122,USA
82712,332,USA
82714,66,USA
82716,17094,USA
82718,25764,USA
82720,916,USA
82721,3108,USA
82723,219,USA
82725,136,USA
82727,1838,USA
82729,2221,USA
82730,1450,USA
82731,173,USA
82732,1932,USA
82801,25685,USA
82831,224,USA
82832,794,USA
82833,520,USA
82834,7471,USA
82835,286,USA
82836,1085,USA
82837,21,USA
82838,297,USA
82839,1454,USA
82842,683,USA
82844,54,USA
82845,84,USA
82901,28005,USA
82922,304,USA
82923,545,USA
82925,299,USA
82929,54,USA
82930,13894,USA
82932,717,USA
82933,829,USA
82934,115,USA
82935,12324,USA
82936,57,USA
82937,3645,USA
82938,144,USA
82939,1777,USA
82941,5066,USA
82942,53,USA
82943,303,USA
82944,241,USA
82945,190,USA
83001,17690,USA
83011,262,USA
83012,236,USA
83013,378,USA
83014,3542,USA
83025,588,USA
83101,2808,USA
83110,4744,USA
83111,467,USA
83112,804,USA
83113,2067,USA
83114,811,USA
83115,445,USA
83116,490,USA
83118,1257,USA
83119,243,USA
83120,551,USA
83121,10,USA
83122,412,USA
83123,507,USA
83124,99,USA
83126,479,USA
83127,3818,USA
83128,2216,USA
83201,38921,USA
83202,24441,USA
83203,87,USA
83204,18408,USA
83209,474,USA
83210,3085,USA
83211,6500,USA
83212,149,USA
83213,1380,USA
83214,725,USA
83215,41,USA
83217,792,USA
83218,373,USA
83220,112,USA
83221,28354,USA
83223,197,USA
83226,2294,USA
83227,157,USA
83228,695,USA
83232,438,USA
83233,84,USA
83234,1127,USA
83235,83,USA
83236,2423,USA
83237,1559,USA
83238,167,USA
83239,609,USA
83241,1924,USA
83243,117,USA
83244,281,USA
83245,2266,USA
83246,1038,USA
83250,1796,USA
83251,1100,USA
83252,4403,USA
83253,157,USA
83254,3803,USA
83255,1121,USA
83261,621,USA
83262,1401,USA
83263,9928,USA
83271,488,USA
83272,292,USA
83274,10673,USA
83276,4311,USA
83277,155,USA
83278,416,USA
83281,83,USA
83283,143,USA
83285,80,USA
83286,1424,USA
83287,313,USA
83301,60789,USA
83302,159,USA
83311,560,USA
83312,171,USA
83313,3815,USA
83314,897,USA
83316,10295,USA
83318,18990,USA
83320,1050,USA
83321,500,USA
83322,54,USA
83323,1962,USA
83324,694,USA
83325,995,USA
83327,944,USA
83328,6230,USA
83330,6720,USA
83332,2434,USA
83333,11775,USA
83334,2152,USA
83335,1886,USA
83336,5727,USA
83337,35,USA
83338,21486,USA
83340,5647,USA
83341,8838,USA
83342,1169,USA
83344,1339,USA
83346,1459,USA
83347,3275,USA
83348,93,USA
83349,923,USA
83350,12975,USA
83352,3516,USA
83353,1774,USA
83354,3,USA
83355,5332,USA
83401,47114,USA
83402,28452,USA
83404,25491,USA
83406,19003,USA
83414,546,USA
83420,2445,USA
83421,349,USA
83422,3871,USA
83423,678,USA
83424,260,USA
83425,597,USA
83427,2566,USA
83428,527,USA
83429,980,USA
83431,914,USA
83433,101,USA
83434,1693,USA
83435,670,USA
83436,541,USA
83438,93,USA
83440,50567,USA
83442,23831,USA
83443,1154,USA
83444,1351,USA
83445,7411,USA
83446,47,USA
83448,2590,USA
83449,320,USA
83450,1055,USA
83451,987,USA
83452,1773,USA
83454,257,USA
83455,5675,USA
83460,53,USA
83462,508,USA
83463,129,USA
83464,363,USA
83465,94,USA
83466,299,USA
83467,6169,USA
83468,222,USA
83469,53,USA
83501,36793,USA
83520,179,USA
83522,2166,USA
83523,753,USA
83524,1002,USA
83525,416,USA
83526,260,USA
83530,5713,USA
83533,210,USA
83535,1167,USA
83536,4216,USA
83537,985,USA
83539,1835,USA
83540,2329,USA
83541,1161,USA
83542,162,USA
83543,679,USA
83544,6159,USA
83545,427,USA
83546,503,USA
83547,291,USA
83548,134,USA
83549,836,USA
83552,1207,USA
83553,1057,USA
83554,547,USA
83555,519,USA
83602,51,USA
83604,676,USA
83605,38561,USA
83607,36024,USA
83610,979,USA
83611,2596,USA
83612,2162,USA
83615,1927,USA
83616,33311,USA
83617,17502,USA
83619,8638,USA
83622,2076,USA
83623,1470,USA
83624,1072,USA
83626,1234,USA
83627,656,USA
83628,4996,USA
83629,1731,USA
83631,1317,USA
83632,315,USA
83633,419,USA
83634,33379,USA
83636,211,USA
83637,270,USA
83638,7306,USA
83639,3170,USA
83641,3627,USA
83642,55465,USA
83643,105,USA
83644,14568,USA
83645,621,USA
83646,69818,USA
83647,22592,USA
83648,3191,USA
83650,587,USA
83651,34509,USA
83654,1752,USA
83655,4843,USA
83656,566,USA
83657,194,USA
83660,6317,USA
83661,10537,USA
83666,54,USA
83669,13647,USA
83670,521,USA
83672,8892,USA
83676,4950,USA
83677,44,USA
83686,55343,USA
83687,37254,USA
83702,23951,USA
83703,18163,USA
83704,42430,USA
83705,27756,USA
83706,34446,USA
83709,59461,USA
83712,8908,USA
83713,30056,USA
83714,26181,USA
83716,21583,USA
83720,0,USA
83725,6,USA
83801,7501,USA
83802,52,USA
83803,764,USA
83804,1617,USA
83805,8412,USA
83806,257,USA
83808,143,USA
83809,510,USA
83810,1114,USA
83811,1521,USA
83812,64,USA
83813,1189,USA
83814,26966,USA
83815,39412,USA
83821,437,USA
83822,2026,USA
83823,1450,USA
83824,348,USA
83825,396,USA
83826,100,USA
83827,164,USA
83830,702,USA
83832,1701,USA
83833,1492,USA
83834,252,USA
83835,23157,USA
83836,1041,USA
83837,3206,USA
83839,1288,USA
83840,556,USA
83841,652,USA
83842,173,USA
83843,26739,USA
83844,2165,USA
83845,1795,USA
83846,708,USA
83847,1685,USA
83848,216,USA
83849,1954,USA
83850,2397,USA
83851,1828,USA
83852,1279,USA
83854,49040,USA
83855,2115,USA
83856,6429,USA
83857,783,USA
83858,17113,USA
83860,7021,USA
83861,6581,USA
83864,19414,USA
83866,321,USA
83867,616,USA
83868,923,USA
83869,5488,USA
83870,325,USA
83871,2015,USA
83872,793,USA
83873,1587,USA
83874,60,USA
83876,1670,USA
84001,719,USA
84002,280,USA
84003,52970,USA
84004,10259,USA
84005,43113,USA
84006,829,USA
84007,530,USA
84008,0,USA
84009,38347,USA
84010,48439,USA
84013,1090,USA
84014,16870,USA
84015,68548,USA
84017,4076,USA
84018,236,USA
84020,51017,USA
84021,3198,USA
84022,423,USA
84023,228,USA
84024,61,USA
84025,24596,USA
84026,910,USA
84027,604,USA
84028,955,USA
84029,13269,USA
84031,278,USA
84032,24766,USA
84033,1150,USA
84034,181,USA
84035,722,USA
84036,8300,USA
84037,39763,USA
84038,439,USA
84039,1065,USA
84040,26687,USA
84041,55289,USA
84042,11330,USA
84043,76954,USA
84044,29284,USA
84045,36898,USA
84046,698,USA
84047,37146,USA
84049,6655,USA
84050,12059,USA
84051,390,USA
84052,1257,USA
84053,850,USA
84054,21552,USA
84055,1473,USA
84056,4088,USA
84057,38401,USA
84058,33734,USA
84059,15567,USA
84060,8621,USA
84061,514,USA
84062,47771,USA
84063,477,USA
84064,744,USA
84065,49295,USA
84066,13287,USA
84067,39194,USA
84069,492,USA
84070,30885,USA
84071,1946,USA
84072,402,USA
84073,211,USA
84074,55001,USA
84075,32274,USA
84076,383,USA
84078,29172,USA
84080,328,USA
84081,51426,USA
84082,832,USA
84083,1115,USA
84084,32568,USA
